credit_score,salary,loan_amount,experience_years,company_stability,education_level,college_tier,device_age_days,email_age_years,upi_usage,phone_verified,linkedin_skills_count,linkedin_verified,vpn_usage,multiple_devices,disposable_email,impossible_login,job_stability_score,education_score,linkedin_score,device_trust_score,email_trust_score,default
732,74304,40571,20,8,3,3,796,14,1,1,16,1,0,0,0,0,10.0,5.5,9.4,7.98,10.0,0
544,99360,59486,0,1,2,2,16,12,2,1,37,0,0,0,0,0,1.0,5.0,5.55,4.08,10.0,0
616,89835,95510,22,2,2,3,504,0,2,1,23,1,0,0,0,0,10.0,4.0,10.0,6.52,4.0,0
594,132424,67294,8,3,2,3,748,7,2,1,21,0,0,0,0,0,5.0,4.0,4.75,7.74,8.2,0
581,159190,25860,5,3,2,3,776,9,2,1,49,1,0,0,0,0,3.8,4.0,10.0,7.88,9.399999999999999,0
316,227364,77812,1,7,3,3,803,11,2,1,22,1,0,0,0,0,4.6000000000000005,5.5,6.5,8.015,10.0,0
370,76911,71087,5,8,1,2,757,0,1,1,43,1,0,0,0,0,6.8,3.5,10.0,7.785,4.0,0
568,224561,13486,8,9,3,1,864,8,1,1,18,1,0,0,0,0,8.6,7.5,7.3,8.32,8.8,0
624,123088,88063,2,7,4,3,363,12,2,1,43,1,0,0,0,0,5.0,7.0,9.850000000000001,5.8149999999999995,10.0,0
604,35185,54607,15,8,1,2,956,7,2,1,21,0,0,0,0,0,10.0,3.5,6.15,8.780000000000001,8.2,0
750,192864,14745,24,6,4,2,705,14,2,1,16,1,0,0,0,0,10.0,8.0,10.0,7.525,10.0,0
306,231282,83533,23,2,1,2,208,5,2,1,1,0,0,0,1,0,10.0,3.5,4.750000000000001,5.04,3.0,0
613,70613,23330,14,1,2,3,724,5,0,1,13,1,0,0,0,0,6.2,4.0,7.75,7.62,7.0,0
402,184999,45078,11,3,3,2,444,10,1,1,27,1,0,0,0,0,6.2,6.5,9.25,6.220000000000001,10.0,0
492,20386,60332,22,9,2,3,145,9,0,1,12,0,0,0,0,0,10.0,4.0,6.2,4.725,9.399999999999999,0
828,243225,59532,7,7,1,2,918,6,1,1,37,1,0,0,0,0,7.0,3.5,9.95,8.59,7.6,0
470,223800,95365,5,2,3,1,297,7,1,0,16,1,1,0,0,0,3.2,7.5,6.4,1.485,8.2,0
836,227353,48336,2,1,5,3,811,12,1,1,8,1,0,0,0,0,1.4,8.5,4.6,8.055,10.0,0
550,50020,13070,22,2,1,3,667,6,2,1,39,0,0,0,0,0,10.0,2.5,10.0,7.335,7.6,0
686,62678,6320,3,3,4,2,728,14,1,1,13,1,0,0,0,0,3.0,8.0,5.55,7.640000000000001,10.0,0
506,237767,94043,9,6,2,2,576,12,1,1,1,1,0,0,0,0,7.199999999999999,5.0,4.95,6.88,10.0,0
840,81394,43921,13,9,4,2,820,0,1,1,41,1,0,0,0,0,10.0,8.0,10.0,8.1,4.0,0
715,220017,11589,20,8,1,3,417,9,1,0,20,1,0,0,0,0,10.0,2.5,10.0,2.085,9.399999999999999,0
679,135377,69409,23,9,3,1,926,14,1,1,34,0,0,1,0,0,10.0,7.5,9.7,8.629999999999999,10.0,0
443,141716,97995,14,8,1,2,923,12,1,1,29,1,0,0,0,0,10.0,3.5,10.0,8.615,10.0,0
324,207486,20589,6,7,4,3,919,13,2,1,16,1,0,1,0,0,6.6000000000000005,7.0,6.6,8.594999999999999,10.0,0
372,205888,41375,6,6,3,2,771,3,2,1,38,0,0,0,0,0,6.0,6.5,6.9,7.855,5.8,0
392,75918,48085,7,8,2,2,958,14,1,1,24,1,0,0,0,0,7.6,5.0,8.0,8.79,10.0,0
804,242353,65840,9,6,1,3,796,3,2,1,43,1,0,0,0,0,7.199999999999999,2.5,10.0,7.98,5.8,0
635,135640,48200,18,2,3,3,726,12,1,1,38,1,0,0,0,0,8.4,5.5,10.0,7.63,10.0,0
724,213766,31732,18,9,3,3,834,8,1,1,34,1,0,0,0,0,10.0,5.5,10.0,8.17,8.8,0
798,180527,27426,1,9,2,2,713,14,1,1,5,1,0,0,0,0,5.8,5.0,3.95,7.5649999999999995,10.0,0
663,124446,35982,14,3,2,3,345,11,1,1,2,1,0,0,0,0,7.4,4.0,6.1,5.725,10.0,0
498,189807,64720,0,9,3,3,11,8,2,1,35,1,0,1,0,0,5.3999999999999995,5.5,8.25,4.055,8.8,0
712,114702,21746,9,2,2,2,194,2,2,1,47,1,1,0,0,0,4.8,5.0,10.0,4.97,5.2,0
638,125509,33514,5,3,1,3,683,10,1,1,46,0,0,0,0,0,3.8,2.5,7.8999999999999995,7.415,10.0,0
728,113608,69889,21,6,4,1,570,14,2,1,0,1,0,0,0,0,10.0,9.0,7.2,6.85,10.0,0
438,134310,8851,12,4,2,3,611,8,1,1,33,1,0,0,0,0,7.200000000000001,4.0,10.0,7.055,8.8,0
841,163181,24796,9,8,2,3,447,4,1,1,0,1,0,0,0,0,8.4,4.0,4.8,6.234999999999999,6.4,0
356,65802,81034,11,1,2,3,772,10,1,1,25,0,0,0,0,0,5.0,4.0,5.95,7.859999999999999,10.0,0
531,219092,67798,23,6,4,2,31,5,2,1,17,1,0,0,0,0,10.0,8.0,10.0,4.155,7.0,0
734,54622,67985,5,2,2,3,221,14,0,1,35,0,0,0,0,0,3.2,4.0,6.25,5.105,10.0,0
683,129935,39592,5,6,3,2,486,6,2,1,5,1,0,0,0,0,5.6,6.5,4.75,6.43,7.6,0
493,137919,49845,0,1,4,3,475,2,2,0,10,0,0,0,0,0,1.0,7.0,1.5,2.375,5.2,0
833,153669,20930,11,2,1,3,998,13,2,1,43,0,0,0,0,0,5.6000000000000005,2.5,8.65,8.99,10.0,0
817,191669,26159,22,9,3,1,243,3,1,1,39,1,0,0,0,0,10.0,7.5,10.0,5.215,5.8,0
484,192026,94788,22,6,2,2,181,4,0,1,29,1,0,0,0,0,10.0,5.0,10.0,4.905,6.4,0
591,89519,29003,9,8,3,3,612,0,0,1,13,1,0,0,0,0,8.4,5.5,6.75,7.0600000000000005,4.0,0
634,207187,40139,24,7,2,2,684,7,2,1,9,0,0,0,0,0,10.0,5.0,6.15,7.42,8.2,0
415,194223,57452,13,9,3,3,806,10,2,1,30,1,0,0,0,0,10.0,5.5,10.0,8.030000000000001,10.0,0
348,168112,27205,14,9,2,2,527,6,2,1,35,1,0,1,0,0,10.0,5.0,10.0,6.635,7.6,0
381,64772,61955,22,4,1,3,253,12,2,0,14,1,0,0,0,0,10.0,2.5,9.5,1.265,10.0,0
632,142431,12464,23,7,4,2,430,10,2,1,29,1,0,0,0,0,10.0,8.0,10.0,6.15,10.0,0
634,116090,87646,3,5,1,3,388,11,1,0,47,1,0,0,0,0,4.2,2.5,10.0,1.94,10.0,0
831,214904,77657,24,7,3,3,482,12,2,1,13,1,0,0,0,0,10.0,5.5,9.75,6.41,10.0,0
520,178988,14840,0,4,1,3,350,1,2,1,46,1,0,0,0,0,2.4,2.5,9.899999999999999,5.75,4.6,0
622,64871,45768,7,1,2,1,963,6,1,0,22,1,0,0,0,0,3.4000000000000004,6.0,7.7,4.815,7.6,0
302,46372,14461,2,4,3,3,969,11,1,1,16,0,0,0,0,0,3.2,5.5,2.8,8.844999999999999,10.0,0
505,212779,25927,13,3,2,2,680,8,2,1,26,1,0,0,0,0,7.0,5.0,9.5,7.4,8.8,0
339,59080,94934,16,9,4,3,132,4,0,1,43,1,0,0,0,0,10.0,7.0,10.0,4.66,6.4,0
358,126242,20329,1,5,2,3,881,13,2,1,12,1,1,0,0,0,3.4,4.0,5.0,8.405000000000001,10.0,0
806,62722,20791,14,4,2,2,443,10,2,1,13,0,0,0,0,0,8.0,5.0,4.75,6.215,10.0,0
421,49048,57627,5,8,3,2,985,5,2,1,25,1,0,0,1,0,6.8,6.5,7.75,8.925,3.0,0
778,105205,19372,4,5,2,2,197,4,2,1,42,0,0,0,0,0,4.6,5.0,7.1,4.985,6.4,0
395,160849,97890,13,3,2,3,23,0,2,1,10,1,0,0,0,0,7.0,4.0,7.1,4.115,4.0,0
713,74711,53469,18,2,3,3,79,5,1,1,37,1,0,0,0,0,8.4,5.5,10.0,4.395,7.0,0
534,187403,92073,8,8,2,2,660,13,2,1,0,1,0,0,0,0,8.0,5.0,4.6,7.3,10.0,0
361,40968,39370,7,2,2,1,420,13,2,1,23,1,0,0,0,1,4.0,6.0,7.85,6.1,10.0,0
555,205041,56408,2,8,3,3,879,6,2,1,19,1,0,0,0,0,5.6,5.5,6.25,8.395,7.6,0
647,31292,95941,17,5,3,2,846,4,2,1,7,1,0,0,0,0,9.8,6.5,7.45,8.23,6.4,0
423,191866,28703,7,8,2,2,600,2,2,1,7,1,0,0,0,0,7.6,5.0,5.45,7.0,5.2,0
781,99459,20234,15,5,2,2,815,14,2,1,29,1,0,0,0,0,9.0,5.0,10.0,8.075,10.0,0
616,70192,12532,14,1,3,2,327,5,2,1,17,0,0,0,0,0,6.2,6.5,5.35,5.635,7.0,0
803,178775,40416,20,2,2,3,446,11,1,1,12,1,0,0,0,0,9.2,4.0,8.8,6.23,10.0,0
347,104193,77439,14,6,2,3,601,11,1,1,45,1,0,0,0,0,9.2,4.0,10.0,7.005,10.0,0
708,89165,23242,15,3,5,2,155,10,2,1,46,0,0,0,0,0,7.8,9.5,9.899999999999999,4.775,10.0,0
435,87650,55254,24,8,1,3,894,6,1,1,35,1,0,0,0,0,10.0,2.5,10.0,8.469999999999999,7.6,0
500,207588,84324,0,5,2,2,746,9,2,1,18,1,0,0,0,0,3.0,5.0,5.699999999999999,7.73,9.399999999999999,0
549,149858,40249,9,3,4,3,236,9,1,0,12,1,0,0,0,0,5.4,7.0,6.6,1.18,9.399999999999999,0
613,121398,90078,18,7,3,2,391,11,2,1,40,1,0,0,0,0,10.0,6.5,10.0,5.955,10.0,0
667,242182,37294,4,8,4,3,189,13,2,1,47,1,0,0,0,0,6.4,7.0,10.0,4.945,10.0,0
728,117885,64784,17,4,2,1,545,8,2,1,25,1,0,0,0,0,9.200000000000001,6.0,10.0,6.725,8.8,0
779,173329,8684,2,9,2,2,108,12,2,1,8,1,0,0,0,0,6.199999999999999,5.0,4.6,4.54,10.0,0
613,120588,28795,3,6,4,3,400,6,0,0,33,0,0,0,0,0,4.8,7.0,5.550000000000001,2.0,7.6,0
799,123356,65301,3,1,2,2,279,2,2,1,30,1,0,0,1,0,1.8000000000000003,5.0,8.1,5.395,1.2,0
654,103509,74187,10,5,3,3,955,0,2,1,41,1,0,0,0,0,7.0,5.5,10.0,8.775,4.0,0
784,242345,15431,8,5,1,3,103,14,2,1,6,1,0,0,0,0,6.2,2.5,5.5,4.515,10.0,0
510,71672,80667,0,7,3,3,801,13,1,1,8,0,0,0,0,0,4.2,5.5,1.2,8.004999999999999,10.0,0
343,214380,94627,24,7,2,2,472,12,2,1,39,1,0,0,1,0,10.0,5.0,10.0,6.359999999999999,7.199999999999999,0
840,228655,95381,15,6,2,2,790,6,1,1,25,0,0,0,0,0,9.6,5.0,6.75,7.95,7.6,0
391,42113,95027,8,8,2,3,668,11,2,1,32,1,0,0,0,0,8.0,4.0,9.4,7.34,10.0,0
564,20694,60372,10,2,3,2,294,7,2,1,32,1,0,0,1,0,5.2,6.5,9.8,5.47,4.2,0
519,35588,75366,5,7,1,3,31,14,2,1,39,1,0,0,0,0,6.2,2.5,9.85,4.155,10.0,0
741,212828,99176,16,7,3,3,11,10,1,1,3,0,0,0,0,0,10.0,5.5,3.6500000000000004,4.055,10.0,0
700,215157,77870,11,4,2,3,112,0,1,1,27,1,0,0,0,0,6.800000000000001,4.0,9.25,4.5600000000000005,4.0,0
699,212214,52387,21,2,2,3,982,4,1,1,3,1,0,0,0,0,9.6,4.0,7.65,8.91,6.4,0
789,84373,57927,7,4,3,2,45,11,2,1,46,1,0,0,0,0,5.2,6.5,10.0,4.225,10.0,0
784,105603,14304,15,4,2,3,815,11,2,1,33,1,0,0,0,0,8.4,4.0,10.0,8.075,10.0,0
769,26704,22032,4,6,2,3,283,12,2,1,48,1,0,0,0,0,5.199999999999999,4.0,10.0,5.415,10.0,0
744,60136,96291,20,7,2,2,60,7,1,1,39,1,0,0,0,0,10.0,5.0,10.0,4.3,8.2,0
568,87507,64486,0,3,3,2,152,9,2,1,47,1,0,0,0,0,1.7999999999999998,6.5,10.0,4.76,9.399999999999999,0
566,67361,70552,16,1,4,3,905,6,2,0,5,1,0,0,0,0,7.0,7.0,6.95,4.525,7.6,0
353,78847,78844,23,3,1,3,492,14,2,1,32,0,0,0,0,0,10.0,2.5,9.4,6.46,10.0,0
827,126359,34654,20,9,2,2,957,1,0,1,4,1,1,0,0,0,10.0,5.0,7.6,8.785,4.6,0
819,162513,44244,7,1,1,3,26,12,2,1,18,1,0,0,0,0,3.4000000000000004,2.5,7.1,4.13,10.0,0
358,248084,10942,9,8,3,2,889,12,2,1,17,0,0,0,0,0,8.4,6.5,4.35,8.445,10.0,0
339,138906,55697,17,2,2,3,598,12,2,1,2,1,0,0,0,0,8.0,4.0,6.7,6.99,10.0,0
536,34677,7693,14,6,3,3,287,3,2,1,33,1,0,0,0,0,9.2,5.5,10.0,5.4350000000000005,5.8,0
685,47818,61751,19,3,2,2,644,5,2,1,1,1,0,0,0,0,9.4,5.0,6.95,7.220000000000001,7.0,0
599,21868,86098,12,7,3,2,447,6,1,1,0,0,0,0,0,0,9.0,6.5,2.4000000000000004,6.234999999999999,7.6,0
694,103591,11259,9,2,2,3,445,13,2,1,34,1,0,0,0,0,4.8,4.0,9.899999999999999,6.225,10.0,0
506,143962,9942,8,4,4,3,393,6,2,0,3,1,0,0,0,0,5.6,7.0,5.05,1.965,7.6,0
635,87264,52419,12,9,1,2,990,2,1,1,34,1,0,0,0,0,10.0,3.5,10.0,8.95,5.2,0
813,93168,61105,2,6,2,3,867,11,1,1,7,1,0,0,0,0,4.3999999999999995,4.0,4.45,8.335,10.0,0
477,163115,70907,21,4,3,1,695,7,1,0,43,1,0,0,0,0,10.0,7.5,10.0,3.475,8.2,0
695,91939,32383,22,2,3,2,141,6,2,1,28,1,0,0,0,0,10.0,6.5,10.0,4.705,7.6,0
670,35732,28404,2,9,1,3,272,3,1,1,35,1,0,0,0,0,6.199999999999999,2.5,8.65,5.36,5.8,0
617,75244,77656,0,4,5,1,403,9,2,1,13,0,0,0,0,0,2.4,10.0,1.95,6.015000000000001,9.399999999999999,0
668,169598,10702,1,9,2,3,792,12,2,1,41,1,0,0,0,0,5.8,4.0,9.35,7.96,10.0,0
683,29340,78883,10,2,2,3,931,3,1,1,48,1,0,0,0,0,5.2,4.0,10.0,8.655000000000001,5.8,0
361,42394,61332,13,7,2,3,217,3,2,1,29,1,0,0,0,0,9.4,4.0,9.95,5.085,5.8,0
804,118557,44419,9,5,2,2,817,4,2,1,49,1,0,0,0,0,6.6,5.0,10.0,8.085,6.4,0
538,155174,95576,6,8,3,3,235,13,1,1,6,1,0,0,0,0,7.2,5.5,5.1,5.175,10.0,0
494,39159,93078,22,8,2,3,710,10,0,1,12,1,0,0,0,0,10.0,4.0,9.2,7.55,10.0,0
521,142366,78844,0,4,2,1,474,1,1,1,21,1,0,0,0,0,2.4,6.0,6.15,6.37,4.6,0
360,216164,44242,6,4,2,2,367,8,1,1,44,1,1,0,0,0,4.800000000000001,5.0,10.0,5.835,8.8,0
428,26212,39142,14,8,2,3,153,5,2,1,1,0,0,0,0,0,10.0,4.0,2.95,4.765,7.0,0
455,248432,12393,10,3,4,2,363,11,2,1,7,1,0,0,0,0,5.8,8.0,6.05,5.8149999999999995,10.0,0
677,57405,74939,5,7,4,3,260,7,2,1,20,1,0,0,0,0,6.2,7.0,7.0,5.3,8.2,0
736,150632,74082,21,8,2,3,385,10,2,0,19,0,0,0,0,0,10.0,4.0,7.050000000000001,1.925,10.0,0
506,97061,33893,6,8,1,1,998,0,2,0,10,1,0,0,0,1,7.2,4.5,5.7,4.99,4.0,0
687,114296,14388,6,4,4,2,254,14,1,1,33,0,0,0,0,0,4.800000000000001,8.0,6.15,5.27,10.0,0
779,75186,67969,0,9,1,2,27,5,2,1,43,1,0,0,0,0,5.3999999999999995,3.5,9.45,4.135,7.0,0
639,195311,41660,9,4,2,2,724,14,2,1,4,1,0,0,0,0,6.0,5.0,5.4,7.62,10.0,0
639,244065,94244,20,8,1,3,725,5,1,0,47,1,1,0,0,0,10.0,2.5,10.0,3.625,7.0,0
503,143145,29726,14,6,1,2,494,7,2,1,29,0,0,0,0,0,9.2,3.5,7.15,6.470000000000001,8.2,0
460,30532,84544,7,5,3,2,11,12,2,0,32,1,0,0,0,0,5.800000000000001,6.5,9.2,1.0,10.0,0
839,230126,67996,23,4,2,1,959,0,2,1,11,1,0,0,0,0,10.0,6.0,9.25,8.795,4.0,0
691,223084,5111,18,5,5,3,385,4,2,1,4,1,0,0,0,0,10.0,8.5,7.2,5.925,6.4,0
833,236351,22545,2,1,2,2,923,14,1,0,0,0,0,0,0,0,1.4,5.0,1.0,4.615,10.0,0
369,86540,45168,22,7,2,3,575,13,2,1,34,1,0,0,0,0,10.0,4.0,10.0,6.875,10.0,0
704,123021,7379,14,8,5,3,175,13,1,1,24,0,0,0,0,0,10.0,8.5,6.4,4.875,10.0,0
816,23271,92346,3,9,3,2,874,13,2,1,3,1,0,0,0,0,6.6,6.5,4.05,8.370000000000001,10.0,0
419,196554,46120,5,3,3,1,338,2,2,1,8,1,0,0,0,0,3.8,7.5,5.2,5.6899999999999995,5.2,0
516,20209,22809,24,9,1,3,664,5,1,1,48,1,0,0,0,0,10.0,2.5,10.0,7.32,7.0,0
355,242071,57813,9,5,3,3,457,8,2,1,43,1,0,0,0,0,6.6,5.5,10.0,6.285,8.8,0
665,156611,79005,17,6,2,1,101,9,1,1,2,1,0,0,0,0,10.0,6.0,6.7,4.505,9.399999999999999,0
803,39977,32967,15,1,2,3,529,2,1,1,29,1,0,0,0,0,6.6,4.0,10.0,6.645,5.2,0
754,225214,14748,17,9,3,1,261,8,2,1,19,1,0,0,0,0,10.0,7.5,9.25,5.305,8.8,0
403,129920,28424,5,9,3,1,951,11,2,1,9,1,0,0,0,0,7.3999999999999995,7.5,5.35,8.754999999999999,10.0,0
376,148156,91512,18,6,3,3,621,8,1,1,19,1,0,0,0,0,10.0,5.5,9.45,7.105,8.8,0
529,119588,28914,16,8,3,1,48,14,2,1,39,1,0,0,0,0,10.0,7.5,10.0,4.24,10.0,0
557,88684,83478,17,4,1,3,445,0,2,1,2,0,0,0,0,0,9.200000000000001,2.5,3.7,6.225,4.0,0
563,143862,24491,12,5,2,3,657,1,0,1,10,1,0,0,0,0,7.800000000000001,4.0,6.9,7.285,4.6,0
630,25607,54454,6,5,3,3,371,10,2,1,14,0,0,0,0,0,5.4,5.5,3.3000000000000003,5.855,10.0,0
481,236194,75069,19,7,2,1,955,3,2,1,27,1,0,0,0,0,10.0,6.0,10.0,8.775,5.8,0
849,114786,56925,11,7,2,2,571,13,2,1,43,1,0,0,0,0,8.600000000000001,5.0,10.0,6.855,10.0,0
326,146406,94119,1,7,1,2,92,10,2,1,34,1,0,0,0,0,4.6000000000000005,3.5,8.3,4.46,10.0,0
575,203011,42049,11,5,2,2,775,10,1,1,6,1,1,0,0,0,7.4,5.0,6.1,7.875,10.0,0
598,169666,32821,11,4,5,2,717,11,1,1,32,1,0,0,0,0,6.800000000000001,9.5,10.0,7.585,10.0,0
390,209454,34945,23,8,2,3,36,6,2,1,41,1,0,0,0,0,10.0,4.0,10.0,4.18,7.6,0
779,27399,22384,3,1,2,2,598,11,0,1,48,1,0,0,0,0,1.8000000000000003,5.0,10.0,6.99,10.0,0
757,146812,33410,3,1,3,3,815,1,2,1,37,1,0,0,0,0,1.8000000000000003,5.5,9.15,8.075,4.6,0
750,176189,82734,17,6,1,3,776,6,0,0,18,1,0,0,0,0,10.0,2.5,9.1,3.88,7.6,0
664,118662,68766,15,2,4,3,30,4,0,0,43,1,0,0,0,0,7.2,7.0,10.0,1.0,6.4,0
650,53617,99890,13,3,2,3,227,9,0,1,28,1,0,0,0,0,7.0,4.0,9.8,5.135,9.399999999999999,0
699,158570,12169,16,4,4,1,54,14,2,1,1,1,0,0,0,0,8.8,9.0,6.35,4.27,10.0,0
552,122826,45129,16,2,1,2,963,6,2,1,43,1,0,0,0,0,7.6000000000000005,3.5,10.0,8.815000000000001,7.6,0
758,149851,8830,2,7,1,3,416,13,1,1,18,1,0,0,0,0,5.0,2.5,6.1,6.08,10.0,0
798,131077,61306,5,1,2,3,703,11,2,1,8,0,1,0,0,0,2.6,4.0,2.2,7.515000000000001,10.0,0
807,70624,91940,22,3,2,2,807,8,1,1,5,1,0,0,0,0,10.0,5.0,8.15,8.035,8.8,0
603,29628,70267,12,2,3,3,488,8,1,1,16,1,0,0,0,0,6.000000000000001,5.5,7.800000000000001,6.4399999999999995,8.8,0
800,151401,32757,8,9,1,3,872,2,1,1,1,1,1,0,0,0,8.6,2.5,4.75,8.36,5.2,0
465,58619,68867,20,8,3,2,665,2,2,1,38,1,0,0,0,0,10.0,6.5,10.0,7.325,5.2,0
714,27032,40650,8,3,1,2,573,12,2,1,5,1,0,0,0,0,5.0,3.5,5.35,6.865,10.0,0
761,199166,38766,7,5,3,3,772,6,2,0,13,1,0,0,0,0,5.800000000000001,5.5,6.35,3.86,7.6,0
413,58034,86478,16,3,3,2,627,4,0,0,48,1,1,0,0,0,8.2,6.5,10.0,3.135,6.4,0
732,122658,37419,15,6,2,2,818,4,2,1,25,1,0,0,0,0,9.6,5.0,9.75,8.09,6.4,0
655,141123,21668,15,5,2,2,720,4,2,1,17,1,0,0,0,0,9.0,5.0,8.55,7.6,6.4,0
506,106158,21246,18,2,3,3,346,8,1,1,5,1,0,0,0,0,8.4,5.5,7.35,5.73,8.8,0
534,75264,29996,23,8,1,3,801,14,1,0,11,1,0,0,0,0,10.0,2.5,9.25,4.005,10.0,0
741,114120,56312,15,6,1,2,157,3,2,1,37,1,0,1,0,0,9.6,3.5,10.0,4.785,5.8,0
654,67850,8065,24,3,3,1,624,5,0,0,21,1,0,0,0,0,10.0,7.5,10.0,3.12,7.0,0
814,24722,15467,13,1,5,2,420,5,2,1,13,1,0,0,0,0,5.8,9.5,7.55,6.1,7.0,0
507,37772,55646,19,5,4,2,523,12,1,1,12,1,0,0,0,0,10.0,8.0,8.6,6.615,10.0,0
424,106105,26007,13,2,2,1,777,6,2,1,8,1,0,0,0,0,6.4,6.0,6.8,7.885,7.6,0
437,192751,73079,13,2,2,2,581,1,1,1,49,1,0,0,0,0,6.4,5.0,10.0,6.904999999999999,4.6,0
638,219843,33702,13,9,5,1,828,5,1,1,41,1,0,0,0,0,10.0,10.0,10.0,8.14,7.0,0
836,24576,99369,11,7,2,3,394,12,2,1,31,1,0,0,0,0,8.600000000000001,4.0,9.85,5.97,10.0,0
367,177779,80569,5,6,2,1,491,8,2,1,9,1,0,0,0,0,5.6,6.0,5.35,6.455,8.8,0
840,119404,58952,19,1,4,2,612,2,2,1,26,1,0,0,0,0,8.200000000000001,8.0,10.0,7.0600000000000005,5.2,0
682,192704,63065,12,2,2,2,110,1,1,0,13,0,0,0,0,0,6.000000000000001,5.0,4.3500000000000005,1.0,4.6,0
318,61476,39169,15,7,1,3,123,12,1,1,8,1,0,0,0,0,10.0,2.5,7.2,4.615,10.0,0
749,181357,21829,8,3,3,1,271,7,2,1,8,1,0,0,0,0,5.0,7.5,5.8,5.355,8.2,0
373,44154,65135,1,2,1,3,431,0,2,1,25,1,0,0,0,0,1.6,2.5,6.95,6.154999999999999,4.0,0
575,171126,9522,21,6,2,3,63,10,2,1,31,1,0,0,0,0,10.0,4.0,10.0,4.315,10.0,0
347,37165,90687,2,8,2,3,197,7,2,1,40,1,0,0,0,0,5.6,4.0,9.4,4.985,8.2,0
510,34439,40319,9,8,2,3,548,4,2,1,34,0,0,0,0,0,8.4,4.0,6.8999999999999995,6.74,6.4,0
839,138211,31543,19,2,5,1,761,8,2,1,25,1,0,0,0,0,8.8,10.0,10.0,7.805,8.8,0
490,64518,35473,1,6,2,1,601,8,1,1,40,1,0,0,0,0,3.9999999999999996,6.0,9.2,7.005,8.8,0
614,239123,12699,23,5,2,3,199,3,2,1,44,0,0,0,0,0,10.0,4.0,10.0,4.995,5.8,0
412,46962,73165,9,7,1,2,840,0,2,1,41,1,0,0,0,0,7.800000000000001,3.5,10.0,8.2,4.0,0
469,205006,45455,7,4,3,2,876,4,2,1,2,0,0,0,1,0,5.2,6.5,1.7000000000000002,8.379999999999999,2.4,0
767,57763,80692,16,2,3,3,612,6,1,1,29,1,0,0,0,0,7.6000000000000005,5.5,10.0,7.0600000000000005,7.6,0
313,136189,22441,21,3,2,3,556,8,1,1,28,1,0,0,0,0,10.0,4.0,10.0,6.779999999999999,8.8,0
587,130290,35716,0,9,2,3,67,9,2,1,19,1,0,1,0,0,5.3999999999999995,4.0,5.85,4.335,9.399999999999999,0
488,215166,67175,5,8,3,3,512,8,2,0,3,1,0,0,0,0,6.8,5.5,4.45,2.56,8.8,0
454,130814,11834,6,9,2,3,198,8,2,1,13,1,0,0,0,0,7.8,4.0,6.15,4.99,8.8,0
770,39464,23179,14,5,1,3,774,5,2,1,44,1,0,0,0,0,8.600000000000001,2.5,10.0,7.87,7.0,0
374,193108,31219,17,5,2,2,557,1,2,1,38,1,0,0,0,0,9.8,5.0,10.0,6.785,4.6,0
576,143980,20782,8,7,2,3,879,4,1,1,20,0,0,0,0,0,7.4,4.0,4.6,8.395,6.4,0
642,247021,86363,7,7,5,2,613,2,0,0,6,0,0,0,0,0,7.0,9.5,2.3,3.065,5.2,0
724,184342,79967,24,1,3,3,577,11,2,1,5,0,0,0,0,0,10.0,5.5,5.550000000000001,6.885,10.0,0
810,62299,14496,9,5,3,2,588,5,2,1,39,1,0,0,0,0,6.6,6.5,10.0,6.9399999999999995,7.0,0
481,236877,93867,3,8,4,1,322,10,2,1,5,1,0,0,0,0,6.0,9.0,4.35,5.61,10.0,0
757,51541,44238,19,7,3,3,178,4,2,1,24,1,0,0,0,0,10.0,5.5,10.0,4.89,6.4,0
363,93545,51025,7,2,4,2,808,12,2,1,3,1,0,0,0,0,4.0,8.0,4.85,8.04,10.0,0
559,233615,64886,0,8,1,3,140,13,1,1,36,0,0,0,0,0,4.8,2.5,5.3999999999999995,4.7,10.0,0
492,243070,28563,7,2,2,3,687,9,2,1,24,1,0,0,0,0,4.0,4.0,8.0,7.4350000000000005,9.399999999999999,0
705,149188,8712,22,1,3,3,958,10,0,0,17,1,0,1,0,0,9.4,5.5,9.95,4.79,10.0,0
392,228150,99067,11,3,2,1,573,0,1,1,33,1,0,0,0,0,6.2,6.0,10.0,6.865,4.0,0
729,234042,50489,22,3,1,2,161,9,2,1,24,1,0,0,0,0,10.0,3.5,10.0,4.805,9.399999999999999,0
733,49765,37664,24,6,2,3,931,9,2,1,21,1,0,0,0,0,10.0,4.0,10.0,8.655000000000001,9.399999999999999,0
703,43769,17420,14,3,2,2,114,11,2,1,45,1,1,0,0,0,7.4,5.0,10.0,4.57,10.0,0
733,239073,59610,12,7,2,2,376,1,2,1,13,1,0,0,0,0,9.0,5.0,7.3500000000000005,5.88,4.6,0
411,238476,10315,15,8,2,2,101,10,0,1,36,1,0,0,0,0,10.0,5.0,10.0,4.505,10.0,0
674,40156,75917,22,3,2,3,722,4,1,1,10,1,0,0,0,0,10.0,4.0,8.9,7.609999999999999,6.4,0
358,236908,80033,17,9,4,3,814,13,1,1,26,1,0,0,0,0,10.0,7.0,10.0,8.07,10.0,0
342,201553,99576,0,1,3,1,894,11,0,1,25,1,0,0,0,0,1.0,7.5,6.75,8.469999999999999,10.0,0
506,164507,84030,16,3,3,3,740,5,1,1,34,1,0,0,0,0,8.2,5.5,10.0,7.7,7.0,0
